Ticker,Company Name,Theme,Sub Theme,Assignment
UAVS,Ageagle Aerial Systems Inc.,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary
UBER,"Uber Technologies, Inc",Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary
UBER,"Uber Technologies, Inc",Electric Vehicles & Mobility,EVs - Autonomous Driving & Fleet,Secondary
UBSI,"United Bankshares, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
UDR,"UDR, Inc.",Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary
UE,Urban Edge Properties,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary
UEC,Uranium Energy Corp,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary
UEC,Uranium Energy Corp,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary
UFPI,"UFP Industries, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary
UGI,UGI Corp,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary
UGI,UGI Corp,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary
UHS,"Universal Health Services, Inc.",Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary
UI,Ubiquiti Inc.,Hardware,Hardware - Networking Equipment,Primary
UI,Ubiquiti Inc.,Smart Home & IoT,"Smart Home - Connectivity, Security & Networking",Secondary
ULS,UL Solutions Inc.,Business Services & Consulting,"Business Services - Outsourcing, Facilities & Testing",Primary
ULTA,"Ulta Beauty, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary
ULTA,"Ulta Beauty, Inc.",Consumer Goods & Retail,Consumer - Household & Personal Care,Secondary
UMBF,UMB Financial Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
UMC,United Microelectronics Corp,Semiconductors,"Semis - Logic & CPUs, GPUs, Accelerators",Primary
UMH,"Umh Properties, Inc.",Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary
UNFI,United Natural Foods Inc,Agriculture & FoodTech,Agriculture - Agri-Food Processing & Distribution,Primary
UNFI,United Natural Foods Inc,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Secondary
UNH,Unitedhealth Group Inc,Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary
UNIT,Uniti Group Inc.,Real Estate & REITs,Real Estate - Digital Infrastructure,Primary
UNM,Unum Group,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary
UNP,Union Pacific Corp,Transportation & Logistics,Transportation - Freight Rail & Infrastructure,Primary
UNP,Union Pacific Corp,Transportation & Logistics,Transportation - Infrastructure & Equipment,Secondary
UPS,United Parcel Service Inc,Industrial Automation & Robotics,Automation - Smart Logistics & Warehouse Automation,Primary
UPS,United Parcel Service Inc,Transportation & Logistics,"Transportation - Logistics, Warehousing & Supply Chain Solutions",Secondary
UPST,"Upstart Holdings, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary
UPST,"Upstart Holdings, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Secondary
URG,Ur-Energy Inc,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Primary
URI,"United Rentals, Inc.",Industrials & Construction,Industrials - Distribution & Rental Services,Primary
URI,"United Rentals, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Secondary
USAR,"USA Rare Earth, Inc. -",Commodities - Metals,Comm Metals - Rare Earth & Strategic Materials,Primary
USB,U.S. Bancorp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
USFD,Us Foods Holding Corp.,Agriculture & FoodTech,Agriculture - Agri-Food Processing & Distribution,Primary
UTHR,United Therapeutics Corp,Healthcare & Biotech,Healthcare - Metabolic & Cardiometabolic,Primary
UTHR,United Therapeutics Corp,Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Secondary
UTI,Universal Technical Institute Inc,Education Technology,Education - Workforce Training,Primary
UUUU,Energy Fuels Inc,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Primary
UUUU,Energy Fuels Inc,Commodities - Metals,Comm Metals - Rare Earth & Strategic Materials,Secondary
V,Visa Inc.,FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary
V,Visa Inc.,Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Secondary
VAL,Valaris Limited,Energy - Traditional,Energy Base - Oilfield Services & Equipment,Primary
VALE,Vale S.A.,Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Primary
VALE,Vale S.A.,Commodities - Metals,Comm Metals - Industrial & Base Metals,Secondary
VC,Visteon Corp,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary
VECO,Veeco Instruments Inc,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Primary
VEEV,Veeva Systems Inc,Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary
VEEV,Veeva Systems Inc,Software,Software - Vertical SaaS Platforms,Secondary
VFC,V F Corp,Consumer Goods & Retail,Consumer - Apparel & E-Commerce Retail,Primary
VFC,V F Corp,Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Secondary
VFF,"Village Farms International, Inc.",Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary
VIAV,Viavi Solutions Inc.,Hardware,Hardware - Communications & Telecom,Primary
VICI,Vici Properties Inc.,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary
VICR,Vicor Corp,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary
VICR,Vicor Corp,Hardware,Hardware - Data Center Infrastructure & Servers,Secondary
VIRT,"Virtu Financial, Inc.",FinTech & Digital Finance,FinTech - Trading Platforms & WealthTech,Primary
VISN,"Vistance Networks, Inc.  -",Telecommunications,Telecom - Infrastructure & Equipment,Primary
VITL,"Vital Farms, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary
VKTX,"Viking Therapeutics, Inc.",Healthcare & Biotech,Healthcare - Metabolic & Cardiometabolic,Primary
VLO,Valero Energy Corp/Tx,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary
VLO,Valero Energy Corp/Tx,Commodities - Energy,Comm Energy - Biofuels & Renewable Fuels,Secondary
VLTO,Veralto Corp,Environmental Sustainability,Environmental - Clean Technologies & Pollution Control,Primary
VLY,Valley National Bancorp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
VMC,Vulcan Materials Co,Industrials & Construction,Industrials - Construction Materials & Aggregates,Primary
VMI,"Valmont Industries, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary
VMI,"Valmont Industries, Inc.",Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Secondary
VNO,Vornado Realty Trust,Real Estate & REITs,Real Estate - Office & Commercial Workspaces,Primary
VNOM,"Viper Energy, Inc.",Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary
VNT,Vontier Corp,Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary
VNT,Vontier Corp,Electric Vehicles & Mobility,EVs - Charging & Infrastructure,Secondary
VOYA,"Voya Financial, Inc.",Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary
VOYA,"Voya Financial, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Secondary
VRSK,"Verisk Analytics, Inc.",Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary
VRSN,"Verisign, Inc.",Telecommunications,Telecom - Cloud & Edge Connectivity,Primary
VRSN,"Verisign, Inc.",Cybersecurity,Cybersecurity - Cloud Security,Secondary
VRT,Vertiv Holdings Co,Hardware,Hardware - Data Center Infrastructure & Servers,Primary
VRT,Vertiv Holdings Co,Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary
VRTX,Vertex Pharmaceuticals Inc / Ma,Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Primary
VRTX,Vertex Pharmaceuticals Inc / Ma,Healthcare & Biotech,Healthcare - Next-Gen Biotech Platforms,Secondary
VSAT,Viasat Inc,Defense & Aerospace,Defense - Space Technology & Satellite Services,Primary
VSAT,Viasat Inc,Telecommunications,Telecom - Satellite & Space Communication,Secondary
VST,Vistra Corp.,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary
VST,Vistra Corp.,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Secondary
VTEX,Vtex,E-commerce,E-commerce - Platforms,Primary
VTR,"Ventas, Inc.",Healthcare & Biotech,Healthcare - Senior Care & Longevity,Primary
VTR,"Ventas, Inc.",Real Estate & REITs,Real Estate - Healthcare & Senior Living,Secondary
VTRS,Viatris Inc.,Healthcare & Biotech,Healthcare - Metabolic & Cardiometabolic,Primary
VUZI,Vuzix Corp,Hardware,Hardware - Next-Gen & Specialty,Primary
VVV,Valvoline Inc.,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary
VZ,Verizon Communications Inc,Telecommunications,Telecom - Cloud & Edge Connectivity,Primary
VZ,Verizon Communications Inc,Telecommunications,Telecom - Enterprise & Unified Communications,Secondary
W,Wayfair Inc.,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary
WAB,Westinghouse Air Brake Technologies Corp,Transportation & Logistics,Transportation - Freight Rail & Infrastructure,Primary
WAL,Western Alliance Bancorporation,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
WAT,Waters Corp,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Primary
WAT,Waters Corp,Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Secondary
WAY,Waystar Holding Corp.,Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary
WBD,"Warner Bros. Discovery, Inc.",Digital Entertainment & Media,Entertainment - Video Streaming,Primary
WBS,Webster Financial Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
WBX,Wallbox N.V.,Electric Vehicles & Mobility,EVs - Charging & Infrastructure,Primary
WCC,"Wesco International, Inc.",Industrials & Construction,Industrials - Distribution & Rental Services,Primary
WCC,"Wesco International, Inc.",Energy - Renewable,Energy Clean - Smart Grid & Electrification,Secondary
WCN,"Waste Connections, Inc.",Environmental Sustainability,Environmental - Waste Management & Recycling,Primary
WDAY,"Workday, Inc.",Cloud Computing,Cloud - Horizontal SaaS & Cloud Applications,Primary
WDAY,"Workday, Inc.",Software,Software - Vertical SaaS Platforms,Secondary
WDC,Western Digital Corp,Semiconductors,Semis - Memory & Storage,Primary
WDC,Western Digital Corp,Hardware,Hardware - Data Center Infrastructure & Servers,Secondary
WEC,"WEC Energy Group, Inc.",Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary
WELL,Welltower Inc.,Healthcare & Biotech,Healthcare - Senior Care & Longevity,Primary
WELL,Welltower Inc.,Real Estate & REITs,Real Estate - Healthcare & Senior Living,Secondary
WERN,Werner Enterprises Inc,Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary
WEX,WEX Inc.,FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary
WFC,Wells Fargo & Co,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
WFRD,Weatherford International Plc,Energy - Traditional,Energy Base - Oilfield Services & Equipment,Primary
WH,"Wyndham Hotels & Resorts, Inc.",Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary
WHR,Whirlpool Corp /De/,Smart Home & IoT,Smart Home - Connected Devices & Appliances,Primary
WHR,Whirlpool Corp /De/,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Secondary
WING,Wingstop Inc.,Consumer Goods & Retail,Consumer - Restaurants & Dining,Primary
WIT,Wipro Ltd,Business Services & Consulting,Consulting,Primary
WIX,Wix.Com Ltd.,E-commerce,E-commerce - Platforms,Primary
WLK,Westlake Corp,Industrials & Construction,Industrials - Chemicals & Advanced Materials,Primary
WLY,"John Wiley & Sons, Inc.",Education Technology,Education - Digital Curriculum,Primary
WM,Waste Management Inc,Environmental Sustainability,Environmental - Waste Management & Recycling,Primary
WMB,"Williams Companies, Inc.",Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary
WMB,"Williams Companies, Inc.",Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary
WMG,Warner Music Group Corp.,Digital Entertainment & Media,Entertainment - Video Streaming,Primary
WMS,"Advanced Drainage Systems, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary
WMS,"Advanced Drainage Systems, Inc.",Environmental Sustainability,Environmental - Water Infrastructure & Treatment,Secondary
WMT,Walmart Inc.,E-commerce,E-commerce - Grocery & Local Commerce Platforms,Primary
WMT,Walmart Inc.,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Secondary
WNC,Wabash National Corp,Transportation & Logistics,Transportation - Infrastructure & Equipment,Primary
WOLF,"Wolfspeed, Inc.",Semiconductors,Semis - Emerging Technologies,Primary
WOLF,"Wolfspeed, Inc.",Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Secondary
WPC,W.P. Carey Inc.,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary
WPM,Wheaton Precious Metals Corp.,Commodities - Metals,Comm Metals - Gold,Primary
WPM,Wheaton Precious Metals Corp.,Commodities - Metals,Comm Metals - Precious Metals,Secondary
WRB,W.R. Berkley Corp,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary
WRBY,Warby Parker Inc.,E-commerce,E-commerce - Direct-to-Consumer,Primary
WSM,"Williams-Sonoma, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary
WSM,"Williams-Sonoma, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Secondary
WSO,"Watsco, Inc.",Industrials & Construction,Industrials - Distribution & Rental Services,Primary
WSO,"Watsco, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary
WST,"West Pharmaceutical Services, Inc.",Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary
WST,"West Pharmaceutical Services, Inc.",Nanotechnology,NanoTech - Nanomedicine & Drug Delivery,Secondary
WT,"Wisdomtree, Inc.",Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Primary
WTFC,Wintrust Financial Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary
WTRG,"Essential Utilities, Inc.",Environmental Sustainability,Environmental - Water Infrastructure & Treatment,Primary
WTS,Watts Water Technologies Inc,Environmental Sustainability,Environmental - Water Infrastructure & Treatment,Primary
WTW,Willis Towers Watson Plc,Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary
WWD,"Woodward, Inc.",Defense & Aerospace,Defense - Next-Generation Aircraft & Maintenance,Primary
WWD,"Woodward, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Secondary
WWR,"Westwater Resources, Inc.",Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Primary
WY,Weyerhaeuser Co,Environmental Sustainability,Environmental - Sustainable Agriculture & Resource Management,Primary
WYNN,"Wynn Resorts, Limited",Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary
WYNN,"Wynn Resorts, Limited",Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Secondary
XEL,Xcel Energy Inc,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary
XEL,Xcel Energy Inc,Energy - Renewable,Energy Clean - Utilities & Clean Power Operators,Secondary
XIFR,"Xplr Infrastructure, Lp",Energy - Renewable,Energy Clean - Wind,Primary
XMTR,"Xometry, Inc.",Industrial Automation & Robotics,"Automation - Additive Manufacturing, 3D Printing",Primary
XOM,Exxon Mobil Corp,Energy - Traditional,Energy Base - Integrated Energy Majors,Primary
XOM,Exxon Mobil Corp,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Secondary
XPEV,Xpeng Inc.,Electric Vehicles & Mobility,EVs - Manufacturers,Primary
XPO,"Xpo, Inc.",Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary
XRAY,Dentsply Sirona Inc.,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary
XRX,Xerox Holdings Corp,Hardware,Hardware - Printing & Imaging,Primary
XYL,Xylem Inc.,Nanotechnology,NanoTech - Energy & Environment,Primary
XYL,Xylem Inc.,Environmental Sustainability,Environmental - Water Infrastructure & Treatment,Secondary
XYZ,"Block, Inc.",FinTech & Digital Finance,"FinTech - Crypto, Blockchain & Tokenization",Primary
XYZ,"Block, Inc.",FinTech & Digital Finance,FinTech - Digital Banking & Neobanks,Secondary
YETI,"Yeti Holdings, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary
YOU,"Clear Secure, Inc.",Cybersecurity,"Cybersecurity - Identity, Biometrics & Access Management",Primary
YUM,"Yum! Brands, Inc.",Consumer Goods & Retail,Consumer - Restaurants & Dining,Primary
YYGH,Yy Group Holding Ltd.,Industrial Automation & Robotics,"Robotics - Autonomous Vehicles, Service & Mobility",Primary
